chr	start	end	EnsemblID	GeneSymbol
55452	Y	11412548	11418716	ENSG00000275828	RP11-295P22.3
55453	Y	11445418	11445564	ENSG00000225433	MTND1P12
55454	Y	11445708	11446101	ENSG00000224567	RP11-295P22.4
55455	Y	11473727	11474237	ENSG00000271375	RP11-295P22.2
55456	Y	11781052	11782527	ENSG00000234385	RCC2P1
55457	Y	11922536	11923769	ENSG00000215583	ASS1P6
55458	Y	11957208	11987386	ENSG00000235649	MXRA5Y
55459	Y	12244752	12245457	ENSG00000236477	RPS24P1
55460	Y	12252321	12258033	ENSG00000232226	ARSFP1
55461	Y	12273473	12273764	ENSG00000243980	RN7SL702P
55462	Y	12321623	12322835	ENSG00000232730	FAM8A4P
55463	Y	12339813	12347495	ENSG00000224060	ARSEP1
55464	Y	12354096	12387328	ENSG00000225117	ARSDP1
55465	Y	12354416	12420456	ENSG00000206159	GYG2P1
55466	Y	12440046	12507369	ENSG00000227447	XGY1
55467	Y	12537773	12544883	ENSG00000226863	SHROOM2P1
55468	Y	12618983	12634402	ENSG00000233774	MED14P1
55469	Y	12662334	12692233	ENSG00000233864	TTTY15
55470	Y	12701231	12860839	ENSG00000114374	USP9Y
55471	Y	12801973	12803830	ENSG00000228411	CDY4P
55472	Y	12904108	12920478	ENSG00000067048	DDX3Y
55473	Y	12930165	12948182	ENSG00000234059	CASKP1
55474	Y	13083790	13095805	ENSG00000224035	SFPQP1
55475	Y	13153931	13162214	ENSG00000235462	TAB3P1
55476	Y	13230884	13231439	ENSG00000223915	DPPA2P1
55477	Y	13248379	13480673	ENSG00000183878	UTY
55478	Y	13286638	13287378	ENSG00000215414	PSMA6P1
55479	Y	13703567	13706024	ENSG00000154620	TMSB4Y
55480	Y	13751656	13915824	ENSG00000241859	ANOS2P
55481	Y	13985772	13986513	ENSG00000129864	VCY
55482	Y	14056217	14056958	ENSG00000129862	VCY1B
55483	Y	14081075	14086600	ENSG00000235451	PNPLA4P1
55484	Y	14276212	14277489	ENSG00000223517	AC010723.1
55485	Y	14522638	14845650	ENSG00000165246	NLGN4Y
55486	Y	14639096	14640358	ENSG00000226555	AGKP1
55487	Y	14793642	14804033	ENSG00000228787	NLGN4Y-AS1
55488	Y	14907898	14908068	ENSG00000236131	MED13P1
55489	Y	14941547	14941750	ENSG00000227949	CYCSP46
55490	Y	14941746	14942715	ENSG00000224518	AC006989.2
55491	Y	15348662	15456074	ENSG00000234620	PUDPP1
55492	Y	15547216	15593331	ENSG00000227166	STSP1
55493	Y	16138248	16138379	ENSG00000252689	SNORA20
55494	Y	16248935	16249041	ENSG00000252173	RNU6-109P
55495	Y	16336283	16336389	ENSG00000252323	RNU6-184P
55496	Y	17192826	17193652	ENSG00000228518	SURF6P1
55497	Y	17464879	17465214	ENSG00000271595	TCEB1P35
55498	Y	17500958	17515018	ENSG00000224989	FAM41AY1
55499	Y	17514502	17516715	ENSG00000283076	RP11-529I21.2
55500	Y	17516836	17519038	ENSG00000228578	TUBB1P2
55501	Y	17552800	17579754	ENSG00000230663	FAM224B
55502	Y	17557864	17557976	ENSG00000252315	RNA5SP520
55503	Y	17559774	17559889	ENSG00000252012	RNA5SP521
55504	Y	17568962	17569051	ENSG00000273966	pRNA
55505	Y	17621259	17625832	ENSG00000238191	CLUHP1
55506	Y	17628513	17629402	ENSG00000226353	TAF9P1
55507	Y	17705968	17708185	ENSG00000275578	RP11-357E16.1
55508	Y	17721598	17723177	ENSG00000226449	CDY5P
55509	Y	17726752	17727080	ENSG00000225896	AC007742.3
55510	Y	17729528	17744596	ENSG00000224166	PRYP1
55511	Y	17757001	17758125	ENSG00000229129	ACTG1P2
55512	Y	17768980	17777400	ENSG00000250868	XKRY
55513	Y	17782210	17784815	ENSG00000223555	USP9YP23
55514	Y	17788315	17789484	ENSG00000235521	USP9YP27
55515	Y	17789003	17789162	ENSG00000252513	RNU1-128P
55516	Y	17797983	17800696	ENSG00000224964	TRAPPC2P3
55517	Y	17809807	17825329	ENSG00000226011	OFD1P1Y
55518	Y	17837201	17837528	ENSG00000225740	TCEB1P6
55519	Y	17877410	17880220	ENSG00000129873	CDY2B
55520	Y	17882099	17883708	ENSG00000229138	CDY6P
55521	Y	17908755	17910806	ENSG00000224485	USP9YP7
55522	Y	17912699	17921630	ENSG00000226116	USP9YP6
55523	Y	17951589	17953500	ENSG00000237558	CDY7P
55524	Y	17984349	17993260	ENSG00000233378	USP9YP34
55525	Y	17995201	17997252	ENSG00000237616	USP9YP32
55526	Y	18022299	18023908	ENSG00000224033	CDY8P
55527	Y	18025787	18028597	ENSG00000182415	CDY2A
55528	Y	18068483	18068810	ENSG00000230412	TCEB1P12
55529	Y	18080681	18096202	ENSG00000226611	OFD1P2Y
55530	Y	18105314	18108102	ENSG00000225895	TRAPPC2P8
55531	Y	18116527	18117695	ENSG00000233120	USP9YP15
55532	Y	18116848	18117007	ENSG00000252166	RNU1-95P
55533	Y	18121195	18123799	ENSG00000232744	USP9YP16
55534	Y	18128610	18137029	ENSG00000244646	XKRY2
55535	Y	18147884	18149008	ENSG00000229465	ACTG1P11
55536	Y	18161366	18176484	ENSG00000231311	PRYP2
55537	Y	18178932	18179260	ENSG00000236599	TCEB1P26
55538	Y	18182835	18184414	ENSG00000232899	CDY9P
55539	Y	18276607	18277495	ENSG00000229302	TAF9P2
55540	Y	18280178	18284761	ENSG00000228945	CLUHP2
55541	Y	18326253	18353210	ENSG00000233522	FAM224A
55542	Y	18336960	18337049	ENSG00000278391	pRNA
55543	Y	18346123	18346238	ENSG00000251953	RNA5SP522
55544	Y	18348035	18348147	ENSG00000252667	RNA5SP523
55545	Y	18386974	18389151	ENSG00000249726	TUBB1P1
55546	Y	18389297	18391510	ENSG00000282909	RP11-157F24.1
55547	Y	18390994	18405046	ENSG00000226362	FAM41AY2
55548	Y	18440797	18441125	ENSG00000225716	TCEB1P13
55549	Y	18453150	18472137	ENSG00000229406	OFD1P4Y
55550	Y	18481087	18487400	ENSG00000227494	USP9YP14
55551	Y	18486511	18486672	ENSG00000252209	RNU1-48P
55552	Y	18490915	18494295	ENSG00000249634	USP9YP5
55553	Y	18491740	18547698	ENSG00000251510	AC022486.1
55554	Y	18508577	18509068	ENSG00000238067	XKRYP1
55555	Y	18529358	18529623	ENSG00000233546	PRYP5
55556	Y	18532326	18532656	ENSG00000230377	TCEB1P7
55557	Y	18540980	18544128	ENSG00000250951	USP9YP1
55558	Y	18546671	18588963	ENSG00000172468	HSFY1
55559	Y	18578417	18578560	ENSG00000230458	GPM6BP1
55560	Y	18581206	18590521	ENSG00000131007	TTTY9B
55561	Y	18582063	18629077	ENSG00000240438	OFD1P5Y
55562	Y	18649671	18650279	ENSG00000235479	RAB9AP4
55563	Y	18655520	18656190	ENSG00000249606	TRAPPC2P7
55564	Y	18674033	18739197	ENSG00000242153	OFD1P6Y
55565	Y	18731440	18828662	ENSG00000169953	HSFY2
55566	Y	18741843	18741986	ENSG00000236429	GPM6BP2
55567	Y	18776279	18779427	ENSG00000249501	USP9YP2
55568	Y	18787750	18788080	ENSG00000228193	TCEB1P14
55569	Y	18790709	18791051	ENSG00000248573	PRYP6
55570	Y	18811338	18811829	ENSG00000230904	XKRYP2
55571	Y	18826107	18829487	ENSG00000238135	USP9YP10
55572	Y	18833002	18839313	ENSG00000224151	USP9YP28
55573	Y	18833729	18833890	ENSG00000251970	RNU1-41P
55574	Y	18848264	18867280	ENSG00000238088	OFD1P7Y
55575	Y	18872102	18872272	ENSG00000217179	MTCYBP2
55576	Y	18872501	19077416	ENSG00000176728	TTTY14
55577	Y	18985175	18986398	ENSG00000217896	ZNF839P1
55578	Y	18992467	18992709	ENSG00000185275	CD24P4
55579	Y	19018983	19019087	ENSG00000252766	RNU6-255P
55580	Y	19253960	19260875	ENSG00000274282	RP11-118E9.1
55581	Y	19327569	19328573	ENSG00000234529	GAPDHP19
55582	Y	19455431	19503153	ENSG00000215580	BCORP1
55583	Y	19567313	19606274	ENSG00000131002	TXLNGY
55584	Y	19576009	19576182	ENSG00000279335	AC009977.1
55585	Y	19598188	19598757	ENSG00000267793	RP11-576C2.1
55586	Y	19691941	19694606	ENSG00000260197	RP11-424G14.1
55587	Y	19703865	19744939	ENSG00000012817	KDM5D
55588	Y	19932130	19932500	ENSG00000274837	RP11-356K22.1
55589	Y	19986575	19987852	ENSG00000237997	RCC2P2
55590	Y	20001185	20012204	ENSG00000232522	ZNF886P
55591	Y	20390051	20396796	ENSG00000228764	ZNF885P
55592	Y	20465668	20519228	ENSG00000229236	TTTY10
55593	Y	20570222	20570519	ENSG00000277438	RP11-256K9.1
55594	Y	20575725	20593154	ENSG00000198692	EIF1AY
55595	Y	20727254	20742900	ENSG00000225624	TBL1YP1
55596	Y	20756164	20781032	ENSG00000280969	RPS4Y2
55597	Y	20808776	20811809	ENSG00000224482	HSFY4P
55598	Y	20843256	20843710	ENSG00000216844	AC009494.3
55599	Y	20861337	20862337	ENSG00000229551	GAPDHP17
55600	Y	20907344	20907562	ENSG00000226504	TMEM167AP1
55601	Y	21038289	21044724	ENSG00000254488	RP11-65G9.1
55602	Y	21130870	21131181	ENSG00000237427	TOMM22P1
55603	Y	21221106	21222089	ENSG00000232634	NEFLP1
55604	Y	21311268	21318895	ENSG00000226918	AC010086.1
55605	Y	21382954	21386360	ENSG00000183146	PRORY
55606	Y	21394991	21401585	ENSG00000223637	RBMY2EP
55607	Y	21405770	21405995	ENSG00000236615	AC010086.5
55608	Y	21430697	21437245	ENSG00000237269	RBMY2TP
55609	Y	21465384	21467163	ENSG00000235719	AC010141.1
55610	Y	21468158	21470683	ENSG00000169849	TSPY14P
55611	Y	21493519	21501968	ENSG00000169811	RBMY1HP
55612	Y	21508299	21510470	ENSG00000242393	AC010141.4
55613	Y	21511338	21549094	ENSG00000242875	RBMY1B
55614	Y	21511372	21549326	ENSG00000234414	RBMY1A1
55615	Y	21531839	21534011	ENSG00000228257	AC010141.6
55616	Y	21555852	21558070	ENSG00000227989	AC010141.8
55617	Y	21583600	21594666	ENSG00000184991	TTTY13
55618	Y	21631683	21632015	ENSG00000271123	TCEB1P5
55619	Y	21637475	21639041	ENSG00000226042	CDY10P
55620	Y	21661926	21674008	ENSG00000237023	USP9YP3
55621	Y	21677246	21681118	ENSG00000229416	USP9YP8
55622	Y	21696570	21698220	ENSG00000230029	CDY11P
55623	Y	21817579	21818218	ENSG00000277519	OFD1P16Y
55624	Y	21871331	21873550	ENSG00000229725	AC007322.1
55625	Y	21880076	21894526	ENSG00000244395	RBMY1D
55626	Y	21895394	21897559	ENSG00000251618	AC007322.3
55627	Y	21903618	21918067	ENSG00000242389	RBMY1E
55628	Y	21918935	21921106	ENSG00000227444	AC007322.5
55629	Y	21927521	21937150	ENSG00000226092	RBMY2AP
55630	Y	21940012	21941593	ENSG00000237968	AC007322.7
55631	Y	21972313	22005349	ENSG00000231159	OFD1P8Y
55632	Y	22048554	22049347	ENSG00000232475	HSFY5P
55633	Y	22049755	22058113	ENSG00000229553	USP9YP17
55634	Y	22064698	22065712	ENSG00000228850	CDY12P
55635	Y	22068820	22069151	ENSG00000232029	TCEB1P15
55636	Y	22071756	22096007	ENSG00000169807	PRY2
55637	Y	22100814	22147484	ENSG00000236951	AC007359.6
55638	Y	22144966	22146831	ENSG00000131548	TTTY6B
55639	Y	22168542	22182982	ENSG00000169800	RBMY1F
55640	Y	22183850	22186021	ENSG00000229159	TSPY23P
55641	Y	22198429	22203712	ENSG00000225615	RBMY2UP
55642	Y	22209331	22216580	ENSG00000229234	RBMY1KP
55643	Y	22296798	22298876	ENSG00000215560	TTTY5
55644	Y	22305925	22307951	ENSG00000229940	TSPY22P
55645	Y	22308859	22321825	ENSG00000243040	RBMY2FP
55646	Y	22330452	22332500	ENSG00000259247	TTTY25P
55647	Y	22400403	22402568	ENSG00000237902	TSPY21P
55648	Y	22403461	22417881	ENSG00000226941	RBMY1J
55649	Y	22438940	22485592	ENSG00000235059	AC008175.1
55650	Y	22439593	22441458	ENSG00000131538	TTTY6
55651	Y	22490397	22514637	ENSG00000169789	PRY
55652	Y	22517242	22517573	ENSG00000234131	TCEB1P8
55653	Y	22520681	22521695	ENSG00000224873	CDY13P
55654	Y	22528281	22536639	ENSG00000230814	USP9YP24
55655	Y	22537047	22537849	ENSG00000228571	HSFY7P
55656	Y	22580989	22614081	ENSG00000230476	OFD1P9Y
55657	Y	22646031	22646327	ENSG00000273589	RP11-427G18.1
55658	Y	22649245	22658878	ENSG00000224657	RBMY2BP
55659	Y	22670616	22672859	ENSG00000224917	AC016694.2
55660	Y	22762851	22769787	ENSG00000230727	RBMY2WP
55661	Y	22851584	22852715	ENSG00000228240	TTTY17A
55662	Y	22861112	22861834	ENSG00000276829	RP11-473E1.1
55663	Y	22866544	22867756	ENSG00000215537	ZNF736P11Y
55664	Y	22936455	22973284	ENSG00000226906	TTTY4
55665	Y	22973819	23005465	ENSG00000183753	BPY2
55666	Y	23017063	23017821	ENSG00000244000	AC006366.3
55667	Y	23025594	23026663	ENSG00000232764	TRIM60P8Y
55668	Y	23049247	23051195	ENSG00000233126	ZNF736P3Y
55669	Y	23058030	23059186	ENSG00000227251	TRIM60P9Y
55670	Y	23129355	23199094	ENSG00000188120	DAZ1
55671	Y	23219434	23291356	ENSG00000205944	DAZ2
55672	Y	23379484	23392697	ENSG00000205936	PPP1R12BP2
55673	Y	23423099	23423236	ENSG00000251925	SNORA70
55674	Y	23462465	23472280	ENSG00000225189	REREP1Y
55675	Y	23523321	23525369	ENSG00000230073	AC009947.2
55676	Y	23537308	23546942	ENSG00000215540	RBMY2CP
55677	Y	23549809	23551385	ENSG00000236647	AC009947.5
55678	Y	23581595	23614640	ENSG00000225466	OFD1P10Y
55679	Y	23657839	23659058	ENSG00000224169	HSFY6P
55680	Y	23659466	23667822	ENSG00000223407	USP9YP18
55681	Y	23674379	23675392	ENSG00000226873	CDY14P
55682	Y	23678504	23678835	ENSG00000227915	TCEB1P16
55683	Y	23681440	23694579	ENSG00000169763	PRYP3
55684	Y	23715922	23726808	ENSG00000236620	XKRYP3
55685	Y	23734193	23736249	ENSG00000224866	USP9YP25
55686	Y	23740258	23746693	ENSG00000232424	USP9YP29
55687	Y	23740942	23741105	ENSG00000252681	RNU1-97P
55688	Y	23751188	23751760	ENSG00000232910	RAB9AP1
55689	Y	23762838	23765583	ENSG00000232845	TRAPPC2P9
55690	Y	23771232	23798150	ENSG00000237302	OFD1P11Y
55691	Y	23808821	23809059	ENSG00000231540	TCEB1P9
55692	Y	23855522	23857091	ENSG00000223362	CDY15P
55693	Y	23917241	23917723	ENSG00000231026	XKRYP4
55694	Y	23919905	23921510	ENSG00000224571	USP9YP13
55695	Y	23934953	23940101	ENSG00000226369	USP9YP11
55696	Y	23936727	23941622	ENSG00000280961	TTTY3B
55697	Y	23945927	23952293	ENSG00000227871	USP9YP12
55698	Y	23946618	23946771	ENSG00000251917	RNU1-86P
55699	Y	23956569	23960218	ENSG00000231423	RAB9AP5
55700	Y	23967564	23970694	ENSG00000228465	TRAPPC2P10
55701	Y	23972780	23995081	ENSG00000232585	OFD1P12Y
55702	Y	24006911	24007237	ENSG00000234081	TCEB1P10
55703	Y	24045229	24048019	ENSG00000172352	CDY1B
55704	Y	24049878	24051487	ENSG00000231375	CDY17P
55705	Y	24077799	24079812	ENSG00000237467	USP9YP35
55706	Y	24081704	24090346	ENSG00000229250	USP9YP31
55707	Y	24104107	24106018	ENSG00000232205	CDY18P
55708	Y	24142358	24157843	ENSG00000235981	AC023274.4
55709	Y	24168187	24174494	ENSG00000223698	GOLGA6L11P
55710	Y	24179316	24183505	ENSG00000242854	DNM1P24
55711	Y	24182477	24183071	ENSG00000230977	AC023274.6
55712	Y	24183434	24187231	ENSG00000244231	CSPG4P2Y
55713	Y	24186509	24191870	ENSG00000172342	CSPG4P3Y
55714	Y	24196425	24206144	ENSG00000279287	AC012005.2
55715	Y	24209567	24215581	ENSG00000239533	GOLGA2P2Y
55716	Y	24210958	24211216	ENSG00000274234	RN7SL818P
55717	Y	24232826	24238984	ENSG00000225491	UBE2Q2P4Y
55718	Y	24276245	24277026	ENSG00000224827	LINC00265-2P
55719	Y	24278337	24281140	ENSG00000233740	CICP2
55720	Y	24278681	24291346	ENSG00000248792	LINC00266-2P
55721	Y	24362031	24362436	ENSG00000279274	AC012005.1
55722	Y	24396604	24403526	ENSG00000234399	RBMY2XP
55723	Y	24485332	24486463	ENSG00000227439	TTTY17B
55724	Y	24494709	24495583	ENSG00000224210	TRIM60P5Y
55725	Y	24500263	24501505	ENSG00000232003	ZNF736P12Y
55726	Y	24570202	24607025	ENSG00000235412	TTTY4B
55727	Y	24607560	24639207	ENSG00000183795	BPY2B
55728	Y	24650808	24651534	ENSG00000240566	AC010153.3
55729	Y	24659337	24660406	ENSG00000232976	TRIM60P10Y
55730	Y	24683657	24684935	ENSG00000226270	ZNF736P2Y
55731	Y	24691791	24692932	ENSG00000227837	TRIM60P11Y
55732	Y	24763069	24813492	ENSG00000187191	DAZ3
55733	Y	24833843	24907040	ENSG00000205916	DAZ4
55734	Y	24977176	24978317	ENSG00000278602	RP11-539D10.1
55735	Y	24985201	24986476	ENSG00000223978	ZNF736P1Y
55736	Y	25009700	25010769	ENSG00000278197	RP11-539D10.2
55737	Y	25018499	25019303	ENSG00000230819	ZNF736P5Y
55738	Y	25030901	25062548	ENSG00000185894	BPY2C
55739	Y	25063083	25099892	ENSG00000228296	TTTY4C
55740	Y	25168599	25169841	ENSG00000236379	ZNF736P4Y
55741	Y	25174520	25175237	ENSG00000274899	RP11-566H16.1
55742	Y	25183643	25184773	ENSG00000223641	TTTY17C
55743	Y	25266584	25273531	ENSG00000227633	RBMY2YP
55744	Y	25307702	25308107	ENSG00000279115	AC006386.1
55745	Y	25378300	25394719	ENSG00000228786	LINC00266-4P
55746	Y	25388992	25391811	ENSG00000233652	CICP1
55747	Y	25393154	25394056	ENSG00000233944	LINC00265-3P
55748	Y	25431156	25437315	ENSG00000223636	UBE2Q2P5Y
55749	Y	25454561	25460572	ENSG00000172297	GOLGA2P3Y
55750	Y	25458926	25459184	ENSG00000278242	RN7SL725P
55751	Y	25463994	25473714	ENSG00000280301	AC006328.1
55752	Y	25478269	25483630	ENSG00000172294	CSPG4P4Y
55753	Y	25482908	25486705	ENSG00000240450	CSPG4P1Y
55754	Y	25486640	25487322	ENSG00000239304	DNM1P48
55755	Y	25487284	25487662	ENSG00000233619	AC006328.9
55756	Y	25495651	25501958	ENSG00000197092	GOLGA6L16P
55757	Y	25512301	25527786	ENSG00000235583	AC007562.1
55758	Y	25564122	25566033	ENSG00000237823	CDY19P
55759	Y	25579790	25588444	ENSG00000229709	USP9YP36
55760	Y	25590323	25592345	ENSG00000232064	USP9YP33
55761	Y	25618644	25620253	ENSG00000225609	CDY20P
55762	Y	25622162	25624902	ENSG00000172288	CDY1
55763	Y	25662900	25663226	ENSG00000270535	TCEB1P34
55764	Y	25675060	25697346	ENSG00000225287	OFD1P13Y
55765	Y	25699451	25702562	ENSG00000225256	TRAPPC2P5
55766	Y	25709908	25713557	ENSG00000223856	RAB9AP2
55767	Y	25723016	25724186	ENSG00000235004	USP9YP30
55768	Y	25723342	25723495	ENSG00000252426	RNU1-107P
55769	Y	25728490	25733388	ENSG00000231141	TTTY3
55770	Y	25730011	25735160	ENSG00000232614	USP9YP9
55771	Y	25748596	25750206	ENSG00000225326	USP9YP19
55772	Y	25752388	25752870	ENSG00000223406	XKRYP5
55773	Y	25813013	25814566	ENSG00000229343	CDY22P
55774	Y	25860943	25861268	ENSG00000232695	TCEB1P17
55775	Y	25871931	25898653	ENSG00000235511	OFD1P18Y
55776	Y	25904518	25907250	ENSG00000232914	TRAPPC2P4
55777	Y	25918323	25918895	ENSG00000223655	RAB9AP3
55778	Y	25923388	25929826	ENSG00000230854	USP9YP20
55779	Y	25928979	25929142	ENSG00000252625	RNU1-40P
55780	Y	25933833	25935881	ENSG00000227635	USP9YP21
55781	Y	25943268	25954152	ENSG00000237546	XKRYP6
55782	Y	25975549	25988069	ENSG00000172283	PRYP4
55783	Y	25991241	25991572	ENSG00000227867	TCEB1P11
55784	Y	25994684	25995697	ENSG00000231716	CDY23P
55785	Y	26002254	26008856	ENSG00000234744	USP9YP26
55786	Y	26011435	26012237	ENSG00000233156	HSFY8P
55787	Y	26055779	26088493	ENSG00000234888	OFD1P15Y
55788	Y	26123674	26133308	ENSG00000215507	RBMY2DP
55789	Y	26198331	26208148	ENSG00000235014	REREP2Y
55790	Y	26244351	26244573	ENSG00000225876	AC024067.1
55791	Y	26247384	26247521	ENSG00000251796	SNORA70
55792	Y	26277923	26354418	ENSG00000229238	PPP1R12BP1
55793	Y	26360989	26361092	ENSG00000252948	RNU6-1314P
55794	Y	26400611	26401230	ENSG00000233843	CYCSP48
55795	Y	26409815	26420535	ENSG00000188399	ANKRD36P1
55796	Y	26453982	26454092	ENSG00000277146	RP11-557B9.1
55797	Y	26508213	26579690	ENSG00000215506	TPTE2P4
55798	Y	26549425	26549743	ENSG00000224240	CYCSP49
55799	Y	26586642	26591601	ENSG00000227629	SLC25A15P1
55800	Y	26594851	26634652	ENSG00000237917	PARP4P1
55801	Y	26626520	26627159	ENSG00000231514	FAM58CP
55802	Y	56855244	56855488	ENSG00000235857	CTBP2P1
55803	22	10736171	10736283	ENSG00000277248	U2
55804	22	10939388	10961338	ENSG00000283047	FRG1FP
55805	22	11065974	11067346	ENSG00000280363	CU104787.1
55806	22	11066501	11068089	ENSG00000279973	BAGE5
55807	22	11124337	11125705	ENSG00000226444	ACTR3BP6
55808	22	11249809	11249959	ENSG00000276871	5_8S_rRNA
55809	22	12602466	12626642	ENSG00000283023	FRG1GP
55810	22	15273855	15273961	ENSG00000276138	U6
55811	22	15282557	15288670	ENSG00000280341	LA16c-60D12.1
55812	22	15290718	15297196	ENSG00000236235	LA16c-13E4.3
55813	22	15298378	15304556	ENSG00000279442	LA16c-60D12.2
55814	22	15326037	15343065	ENSG00000184624	ZNF72P
55815	22	15349467	15350043	ENSG00000236097	BNIP3P2
55816	22	15489990	15492564	ENSG00000236831	YME1L1P1
55817	22	15528158	15529139	ENSG00000130538	OR11H1
55818	22	15541436	15578006	ENSG00000237299	LA16c-60G3.6
55819	22	15550904	15553838	ENSG00000235759	ARHGAP42P3
55820	22	15557577	15560694	ENSG00000233408	LA16c-23H5.4
55821	22	15562017	15564276	ENSG00000215268	LA16c-60G3.8
55822	22	15572089	15573265	ENSG00000213727	LA16c-60G3.7
55823	22	15588361	15588478	ENSG00000230643	LA16c-60G3.5
55824	22	15600908	15604882	ENSG00000230471	LA16c-2F2.8
55825	22	15611759	15613096	ENSG00000231565	NEK2P2
55826	22	15615402	15615578	ENSG00000226474	LA16c-2F2.5
55827	22	15622601	15632051	ENSG00000224435	NF1P6
55828	22	15635180	15644330	ENSG00000234381	MED15P7
55829	22	15690026	15721631	ENSG00000198062	POTEH
55830	22	15699361	15703403	ENSG00000236666	POTEH-AS1
55831	22	15701459	15701565	ENSG00000212216	RNU6-816P
55832	22	15721486	15722608	ENSG00000241838	LA16c-3G11.7
55833	22	15746630	15778297	ENSG00000225255	LINC01297
55834	22	15749156	15750825	ENSG00000235992	GRAMD4P2
55835	22	15784959	15829984	ENSG00000206195	DUXAP8
55836	22	15796959	15798346	ENSG00000271127	LL22NC03-N64E9.1
55837	22	15805263	15820884	ENSG00000232775	BMS1P22
55838	22	15823197	15823890	ENSG00000272872	LL22NC03-N14H11.1
55839	22	15826566	15827187	ENSG00000271672	DUXAP8
55840	22	15852990	15893942	ENSG00000223875	NBEAP3
55841	22	15854195	15855243	ENSG00000215270	LA16c-60H5.7
55842	22	15901791	15901911	ENSG00000229286	LA16c-4G1.4
55843	22	15914721	15915800	ENSG00000233866	LA16c-4G1.3
55844	22	16141767	16141872	ENSG00000278188	U6
55845	22	16387694	16390887	ENSG00000225293	ABCD1P4
55846	22	16405330	16405417	ENSG00000226160	LA16c-17H1.3
55847	22	16423943	16426031	ENSG00000229658	PABPC1P9
55848	22	16428947	16476870	ENSG00000227367	SLC9B1P4
55849	22	16486985	16488322	ENSG00000280263	ACTR3BP2
55850	22	16503304	16509475	ENSG00000235969	CHEK2P4
55851	22	16521059	16527237	ENSG00000273362	KB-67B5.17
55852	22	16572027	16574637	ENSG00000233995	KB-67B5.12
55853	22	16575363	16582707	ENSG00000239435	KCNMB3P1
55854	22	16590751	16592810	ENSG00000198445	CCT8L2
55855	22	16595089	16595485	ENSG00000240122	FABP5P11
55856	22	16601887	16698742	ENSG00000100181	TPTEP1
55857	22	16601911	16615111	ENSG00000283633	AC005301.9
55858	22	16616170	16617114	ENSG00000267338	KB-7G2.9
55859	22	16645695	16646581	ENSG00000249288	SLC25A15P5
55860	22	16653892	16659628	ENSG00000249263	PARP4P3
55861	22	16654066	16675540	ENSG00000189295	ANKRD62P1-PARP4P3
55862	22	16671090	16679493	ENSG00000259271	ANKRD62P1
55863	22	16676016	16694648	ENSG00000273244	KB-7G2.8
55864	22	16690103	16704477	ENSG00000241717	VWFP1
55865	22	16746869	16748645	ENSG00000235343	AC005301.8
55866	22	16783412	16821699	ENSG00000172967	XKR3
55867	22	16827474	16829335	ENSG00000229027	HSFY1P1
55868	22	16837522	16837666	ENSG00000234121	GPM6BP3
55869	22	16844399	16846357	ENSG00000283535	AC007064.29
55870	22	16855804	16856162	ENSG00000237835	AC007064.22
55871	22	16857619	16860718	ENSG00000220248	ZNF402P
55872	22	16869478	16871126	ENSG00000237689	AC007064.24
55873	22	16876218	16876421	ENSG00000228122	MTND1P17
55874	22	16876552	16876902	ENSG00000237358	AC007064.25
55875	22	16897445	16897546	ENSG00000225480	AC006548.19
55876	22	16904219	16904696	ENSG00000230481	IGKV1OR22-5
55877	22	16914235	16914981	ENSG00000253691	IGKV2OR22-4
55878	22	16921443	16922173	ENSG00000253460	IGKV2OR22-3
55879	22	16925952	16926444	ENSG00000254264	IGKV3OR22-2
55880	22	16933521	16934003	ENSG00000253481	IGKV1OR22-1
55881	22	16950086	17034417	ENSG00000280156	AC006548.28
55882	22	16961936	17008222	ENSG00000215568	GAB4
55883	22	17012404	17012932	ENSG00000270226	AC006548.26
55884	22	17021398	17022570	ENSG00000276400	VN1R9P
55885	22	17036570	17060825	ENSG00000237438	CECR7
55886	22	17067821	17070675	ENSG00000273203	AC006946.16
55887	22	17080701	17081456	ENSG00000273442	AC006946.17
55888	22	17084954	17115694	ENSG00000177663	IL17RA
55889	22	17093612	17093939	ENSG00000235328	AC006946.12
55890	22	17116299	17121367	ENSG00000183307	CECR6
55891	22	17121586	17132104	ENSG00000235478	AC006946.15
55892	22	17137511	17165287	ENSG00000069998	CECR5
55893	22	17159384	17165445	ENSG00000185837	CECR5-AS1
55894	22	17178790	17221989	ENSG00000093072	CECR1
55895	22	17192936	17193308	ENSG00000236325	AC005300.5
55896	22	17213516	17214155	ENSG00000203416	FAM32BP
55897	22	17256859	17266733	ENSG00000241832	CECR3
55898	22	17329034	17329232	ENSG00000231004	CECR9
55899	22	17352881	17353177	ENSG00000239547	RN7SL843P
55900	22	17359949	17558149	ENSG00000099954	CECR2
55901	22	17418697	17419828	ENSG00000229492	AC004019.10
55902	22	17424388	17424775	ENSG00000232305	CLCP1
55903	22	17518676	17519029	ENSG00000228045	DNAJA1P6
55904	22	17563439	17590994	ENSG00000182902	SLC25A18
55905	22	17580157	17589192	ENSG00000236754	AC004019.13
55906	22	17592136	17628818	ENSG00000131100	ATP6V1E1
55907	22	17628855	17730855	ENSG00000099968	BCL2L13
55908	22	17734138	17774770	ENSG00000015475	BID
55909	22	17764180	17764259	ENSG00000264757	MIR3198-1
55910	22	17777322	17779481	ENSG00000269220	LINC00528
